Doctor Identifier,Provider Type,Number of Services,Number of Beneficiaries,Total Submitted Charge Amount,Total Allowed Amount,Total Payment Amount,Total Standardized Payment Amount,Number of Drug Services,Total Drug Submitted Charge Amount,Total Drug Allowed Amount ,Total Drug Payment Amount ,Total Drug Standardized Payment Amount,Number of Medical Services,Percent Atrial Fibrillation,Percent Alzheimer’s Disease or Dementia ,Percent Asthma ,Percent Cancer ,Percent Heart Failure ,Percent Chronic Kidney Disease,Percent Chronic Obstructive Pulmonary Disease,Percent Depression ,Percent Diabetes ,Percent Hyperlipidemia ,Percent Hypertension ,Percent Ischemic Heart Disease ,Percent Osteoporosis ,Percent Rheumatoid Arthritis or Osteoarthritis ,Percent Schizophrenia or Other Psychotic Disorders ,Percent Stroke ,Average HCC Risk Score of Beneficiaries 
663854519,Nurse Practitioner,27,21,4121.91,2944.37,2182.21,2600.22,0,0.0,0.0,0.0,0.0,27,0.2,52.0,0.21,0.14,0.31,0.39,0.24,0.46,0.37,62.0,75.0,0.43,0.11,52.0,0.13,0.1,1.9
748195981,Nurse Practitioner,71,31,14158.0,5584.81,3604.72,3663.39,0,0.0,0.0,0.0,0.0,71,0.27,0.27,0.27,0.0,0.4,0.52,0.31,48.0,0.5,0.91,42.0,0.59,0.16,0.66,0.15,0.12,1.0
699821528,Internal Medicine,538,410,406111.0,59762.08,46598.06,46906.02,0,0.0,0.0,0.0,0.0,538,18.0,12.0,15.0,19.0,19.0,30.0,22.0,39.0,25.0,59.0,69.0,34.0,10.0,45.0,12.0,6.0,1.55
134104443,Nurse Practitioner,293,25,14650.0,8446.02,6325.97,6230.21,0,0.0,0.0,0.0,0.0,293,0.27,0.0,0.27,0.21,0.41,0.52,0.0,0.57,0.51,56.0,68.0,0.6,0.16,52.0,0.0,0.0,0.88
571087234,Internal Medicine,829,105,41932.0,33690.3,24591.64,24218.43,0,0.0,0.0,0.0,0.0,829,1.28,1.32,1.27,0.99,1.91,17.0,1.47,33.0,23.0,48.0,50.0,21.0,0.76,56.0,0.72,0.59,0.97
359538066,Clinical Psychologist,54,27,1536.21,1536.21,1505.43,1476.54,27,818.01,818.01,801.54,801.54,27,0.33,0.0,0.32,0.31,0.38,0.61,0.35,0.63,0.72,1.58,41.0,0.75,0.25,0.98,0.0,0.0,0.75
881322687,Ambulance Service Supplier,77,28,18465.0,9312.2,7300.89,7484.96,0,0.0,0.0,0.0,0.0,77,0.33,0.35,39.0,0.24,46.0,57.0,0.39,0.72,43.0,61.0,75.0,50.0,0.19,46.0,0.2,0.15,2.26
487764876,Chiropractic,246,118,56631.0,25377.36,17755.32,17133.96,0,0.0,0.0,0.0,0.0,246,14.0,0.99,1.04,75.0,1.54,13.0,1.18,11.0,9.0,41.0,49.0,27.0,0.63,31.0,0.53,0.47,1.21
540565709,Gastroenterology,1243,238,178719.11,73490.9,53175.78,52620.87,45,1669.0,1123.74,1080.14,1080.14,1198,14.0,9.0,11.0,12.0,14.0,16.0,15.0,28.0,31.0,47.0,53.0,26.0,1.72,29.0,1.46,5.0,1.18
874922591,Vascular Surgery,30990,113,486706.2,389208.7,305868.91,302033.04,29126,391597.2,311282.09,243838.27,243838.27,1864,10.0,6.69,12.0,52.0,12.0,27.0,11.23,28.0,27.0,48.0,57.0,18.0,12.0,27.0,2.39,4.26,1.59
954017474,Chiropractic,1395,695,390279.0,129252.8,98252.99,95900.33,0,0.0,0.0,0.0,0.0,1395,24.0,9.0,40.0,18.0,37.0,42.0,46.0,32.0,29.0,57.0,74.0,47.0,15.0,39.0,5.0,10.0,1.95
825940050,Ambulance Service Supplier,668,189,180272.0,68269.5,51978.59,51504.29,0,0.0,0.0,0.0,0.0,668,10.0,17.0,20.0,10.0,15.0,25.0,20.0,53.0,26.0,55.0,75.0,30.0,15.0,75.0,10.0,6.0,1.7
203752191,Neurosurgery,406,203,10933.94,10881.16,10663.43,10052.4,203,5079.42,5079.42,4977.4,4977.4,203,11.0,1.5,8.0,8.0,9.0,19.0,7.0,16.0,21.0,41.0,58.0,25.0,13.0,31.0,0.62,0.75,1.02
324096124,Physical Medicine and Rehabilitation,830,90,122372.0,59716.04,45486.65,45088.91,206,4206.0,47.61,37.29,37.29,624,1.74,1.86,1.75,1.39,2.65,3.4,2.05,20.0,14.0,41.0,42.0,16.0,1.02,60.0,1.04,0.82,1.07
554387797,Internal Medicine,10182,856,1235455.0,612877.32,473930.96,461620.78,6270,125400.0,76150.74,59601.54,59601.54,3912,25.0,18.0,21.0,14.0,50.0,75.0,32.0,36.0,60.0,75.0,75.0,57.0,7.0,35.0,10.0,11.0,3.44
391255082,Emergency Medicine,60,40,10015.0,7851.93,5927.44,5684.73,0,0.0,0.0,0.0,0.0,60,0.35,0.32,0.34,0.28,0.51,0.66,0.39,0.69,28.0,70.0,58.0,33.0,0.21,30.0,0.17,0.16,0.97
368436885,Physical Therapist,375,139,67085.0,27568.68,21180.3,21283.9,0,0.0,0.0,0.0,0.0,375,1.01,18.0,32.0,0.78,1.52,23.0,21.0,75.0,23.0,42.0,53.0,21.0,0.6,31.0,55.0,0.47,1.51
923985506,Licensed Clinical Social Worker,864,49,53885.0,25262.92,19409.87,19363.88,0,0.0,0.0,0.0,0.0,864,0.64,0.71,33.0,0.48,0.97,1.24,0.74,41.0,27.0,49.0,59.0,1.39,0.37,45.0,0.4,0.3,0.92
598041149,CRNA,1294,381,169443.0,113305.62,85133.41,101036.86,0,0.0,0.0,0.0,0.0,1294,20.0,75.0,19.0,9.0,40.0,43.0,32.0,75.0,41.0,54.0,75.0,46.0,17.0,52.0,34.0,14.0,2.31
588805386,Gastroenterology,170,97,32963.5,16159.41,11436.98,11303.41,0,0.0,0.0,0.0,0.0,170,0.77,0.74,14.0,0.61,1.14,12.0,0.88,36.0,14.0,42.0,40.0,19.0,11.0,40.0,0.4,0.35,1.05
866609120,Internal Medicine,661,398,535910.0,113703.75,87578.68,85242.86,0,0.0,0.0,0.0,0.0,661,12.0,8.0,11.0,16.0,19.0,27.0,13.0,25.0,26.0,63.0,70.0,29.0,9.0,34.0,1.07,6.0,1.26
332980618,CRNA,963,177,157436.2,84070.68,59763.94,60099.3,44,875.0,684.01,669.54,669.54,919,8.0,11.0,11.0,8.0,15.0,26.0,7.0,24.0,31.0,58.0,64.0,29.0,8.0,39.0,1.87,1.47,1.27
582701657,Optometry,4315,368,1101919.89,260176.29,202584.47,208592.05,0,0.0,0.0,0.0,0.0,4315,20.0,25.0,23.0,17.0,36.0,41.0,29.0,42.0,41.0,70.0,75.0,51.0,9.0,40.0,11.0,15.0,1.93
429871238,Orthopedic Surgery,1967,599,296225.0,96432.45,75145.48,69572.38,0,0.0,0.0,0.0,0.0,1967,14.0,11.0,18.0,29.0,29.0,33.0,19.0,23.0,43.0,68.0,75.0,47.0,10.0,39.0,2.0,6.0,1.89
987794778,Allergy/Immunology,696,158,102845.0,64154.71,50158.49,50991.88,0,0.0,0.0,0.0,0.0,696,2.08,7.0,28.0,1.54,8.0,17.0,23.0,75.0,18.0,28.0,44.0,17.0,1.2,22.0,53.0,0.99,1.61
126871201,Internal Medicine,61,19,16916.0,5014.58,3459.36,3370.81,0,0.0,0.0,0.0,0.0,61,0.0,0.16,0.17,0.14,0.25,0.33,0.2,75.0,0.32,0.59,68.0,0.38,0.1,0.43,0.09,0.0,1.51
461525003,Internal Medicine,756,49,39220.0,23266.8,18154.26,18076.65,0,0.0,0.0,0.0,0.0,756,0.65,0.0,0.65,0.49,0.98,1.25,0.75,1.4,1.21,45.0,49.0,29.0,0.38,71.0,0.0,0.0,0.99
384574997,Internal Medicine,1127,262,226535.0,82725.28,65874.68,64698.21,205,44749.0,24218.93,23721.55,23721.55,922,12.0,9.0,11.0,13.0,14.0,25.0,11.0,21.0,31.0,75.0,75.0,23.0,7.0,29.0,5.0,2.9,1.04
271099815,Chiropractic,764,414,312575.2,57352.15,43774.93,44716.38,0,0.0,0.0,0.0,0.0,764,6.0,4.0,16.0,7.0,7.0,19.0,9.0,37.0,22.0,51.0,58.0,20.0,6.0,64.0,3.0,0.81,1.02
122060618,Anesthesiology,182,19,86662.0,22164.12,17374.58,16917.91,0,0.0,0.0,0.0,0.0,182,0.3,0.31,0.3,0.25,0.0,0.59,0.35,0.64,0.57,1.02,1.19,0.68,0.18,0.74,0.17,0.14,1.35
525924879,Family Practice,718,61,59569.0,22343.11,16513.33,16034.69,0,0.0,0.0,0.0,0.0,718,0.59,0.59,25.0,0.47,0.88,26.0,0.67,23.0,31.0,61.0,56.0,1.31,0.36,62.0,0.32,0.27,0.92
722552568,CRNA,700,276,23273.37,3683.14,3608.12,3608.12,0,0.0,0.0,0.0,0.0,700,16.0,10.0,16.0,16.0,18.0,21.0,18.0,29.0,19.0,40.0,60.0,27.0,19.0,73.0,0.29,5.0,1.53
825345694,Internal Medicine,405,12,54755.0,39128.35,29757.82,29551.42,0,0.0,0.0,0.0,0.0,405,0.0,0.0,1.06,0.79,0.0,0.0,0.0,2.36,1.98,3.49,4.08,0.0,0.61,2.48,0.0,0.5,0.74
322444071,Podiatry,74,49,117173.2,11568.98,8950.57,9338.76,0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.03,0.01,29.0,43.0,27.0,37.0,33.0,67.0,75.0,49.0,0.01,71.0,0.0,0.01,1.54
598384531,Nurse Practitioner,178,88,4357.11,4333.33,4246.65,4833.37,89,2710.11,2686.33,2632.36,2632.36,89,1.1,0.84,1.06,0.97,1.3,16.0,1.17,24.0,22.0,42.0,53.0,20.0,0.81,38.0,0.38,0.38,1.18
756831294,Emergency Medicine,110,17,18780.0,5989.62,4451.56,4417.59,0,0.0,0.0,0.0,0.0,110,0.17,0.17,0.17,0.13,0.25,0.32,0.19,65.0,0.31,0.56,0.65,0.36,0.1,0.4,0.09,0.08,1.09
978209213,Internal Medicine,569,314,283805.0,63766.95,48082.96,46118.57,0,0.0,0.0,0.0,0.0,569,12.0,6.0,17.0,11.0,19.0,33.0,11.0,30.0,29.0,39.0,55.0,27.0,10.0,35.0,0.7,4.0,1.88
913731581,Diagnostic Radiology,2495,820,1565030.12,298526.37,227032.8,214986.36,746,458810.12,68785.89,53867.91,53867.91,1749,18.0,12.0,12.0,25.0,21.0,42.0,15.0,20.0,31.0,64.0,74.0,41.0,5.0,37.0,4.0,6.0,1.37
411324992,Internal Medicine,225,16,34006.0,19314.04,14321.14,14385.65,0,0.0,0.0,0.0,0.0,225,0.56,0.0,0.57,0.42,0.0,1.1,0.67,1.25,1.05,1.85,2.17,1.22,0.32,1.33,0.0,0.0,0.87
224645066,Internal Medicine,24,24,5359.24,4859.83,3810.18,3793.75,0,0.0,0.0,0.0,0.0,24,0.0,0.0,50.0,0.0,0.32,0.42,0.25,75.0,0.41,0.73,50.0,0.48,0.0,0.52,67.0,0.1,1.72
171318405,Orthopedic Surgery,266,173,59151.0,20826.91,14903.79,17150.04,0,0.0,0.0,0.0,0.0,266,1.21,1.34,13.0,75.0,16.0,25.0,10.0,23.0,35.0,50.0,72.0,21.0,12.0,28.0,0.78,0.58,1.88
600720125,Physical Therapist,443,11,50480.0,33820.08,26062.34,25810.08,0,0.0,0.0,0.0,0.0,443,0.0,0.0,0.85,0.0,0.0,1.66,0.0,1.9,0.0,2.82,3.3,0.0,0.0,2.0,0.56,0.0,0.96
498531620,Internal Medicine,1732,334,258989.0,129053.14,98762.91,110566.9,0,0.0,0.0,0.0,0.0,1732,28.0,70.0,22.0,13.0,47.0,46.0,21.0,62.0,36.0,54.0,75.0,75.0,45.0,54.0,32.0,13.0,2.44
674690181,Emergency Medicine,532,501,413212.5,65301.91,51524.72,51269.36,0,0.0,0.0,0.0,0.0,532,12.0,9.0,22.0,16.0,17.0,31.0,23.0,44.0,40.0,69.0,75.0,35.0,7.0,44.0,8.0,5.0,1.59
489882964,Certified Clinical Nurse Specialist,151,85,34400.0,10549.03,7479.02,7516.17,0,0.0,0.0,0.0,0.0,151,0.54,0.5,0.54,0.43,0.79,14.0,0.61,19.0,29.0,66.0,55.0,19.0,0.32,34.0,0.0,0.24,0.92
571153136,Psychiatry,57,34,11999.0,5567.95,4133.49,4033.65,0,0.0,0.0,0.0,0.0,57,0.23,0.0,38.0,0.0,0.34,0.45,0.27,68.0,53.0,50.0,59.0,0.51,0.14,47.0,0.12,0.11,1.23
596783610,Chiropractic,175,91,48315.0,20451.26,15614.28,15808.3,0,0.0,0.0,0.0,0.0,175,0.74,0.77,19.0,0.57,1.13,19.0,0.87,47.0,27.0,33.0,48.0,14.0,0.44,33.0,0.43,0.35,1.11
443094545,Physician Assistant,20,20,1900.0,1257.4,157.08,353.32,0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.19,0.14,0.27,0.35,0.21,75.0,0.34,0.6,0.71,0.4,0.0,0.44,0.1,0.08,1.37
148169273,Mass Immunization Roster Biller,217,51,46085.78,17355.72,13596.19,13037.53,39,6981.86,3801.56,3707.84,3707.84,178,1.46,1.08,1.38,1.32,1.68,2.68,1.51,2.81,25.0,31.0,51.0,3.28,1.08,31.0,0.0,0.5,1.0
814758271,Nurse Practitioner,545,250,165553.0,43175.66,30960.45,30844.8,0,0.0,0.0,0.0,0.0,545,13.0,6.0,14.0,8.0,16.0,30.0,13.0,32.0,31.0,44.0,61.0,32.0,12.0,74.0,6.0,5.0,1.6
975901135,Anesthesiology,2843,1182,432681.0,101088.57,78861.69,73197.45,0,0.0,0.0,0.0,0.0,2843,12.0,8.0,17.0,16.0,17.0,28.0,23.0,28.0,35.0,68.0,73.0,31.0,7.0,43.0,2.0,7.0,1.36
176197992,Centralized Flu,279,130,174101.0,39479.6,30730.94,35761.38,0,0.0,0.0,0.0,0.0,279,37.0,21.0,32.0,12.0,72.0,75.0,53.0,53.0,54.0,72.0,75.0,75.0,10.0,32.0,18.0,16.0,2.94
440558048,Ambulance Service Supplier,672,364,214300.0,62249.5,47518.92,46934.79,0,0.0,0.0,0.0,0.0,672,31.0,14.0,16.0,16.0,45.0,50.0,20.0,30.0,37.0,75.0,75.0,73.0,13.0,41.0,7.0,12.0,1.84
475659747,Clinical Psychologist,881,162,75187.5,34420.53,25939.64,25952.61,0,0.0,0.0,0.0,0.0,881,1.28,1.29,18.0,0.99,1.91,15.0,11.0,38.0,22.0,63.0,59.0,19.0,0.76,53.0,0.71,0.59,0.92
522442774,Internal Medicine,168,42,21445.0,11272.87,8207.3,8156.3,0,0.0,0.0,0.0,0.0,168,0.44,0.45,0.44,0.34,0.66,40.0,0.51,0.92,45.0,64.0,75.0,36.0,0.26,33.0,0.25,0.2,1.38
565099858,Obstetrics/Gynecology,533,349,123368.0,33187.24,24462.7,23705.2,0,0.0,0.0,0.0,0.0,533,10.0,7.0,14.0,52.0,14.0,33.0,16.0,29.0,26.0,44.0,64.0,29.0,8.0,33.0,0.73,5.0,2.49
334216111,Physician Assistant,2544,344,150655.0,118239.75,86907.89,80176.78,39,94.0,69.19,54.21,54.21,2505,8.0,4.0,6.0,10.0,6.0,16.0,6.0,16.0,14.0,39.0,47.0,17.0,8.0,29.0,1.85,1.75,0.91
112206793,Physician Assistant,485,66,66155.0,38601.68,27254.32,28435.86,0,0.0,0.0,0.0,0.0,485,1.47,1.67,1.51,1.06,2.28,26.0,1.76,75.0,24.0,52.0,52.0,3.18,0.85,45.0,0.97,0.7,1.33
636479879,Clinical Psychologist,810,345,408908.0,113283.85,86959.1,86027.36,0,0.0,0.0,0.0,0.0,810,24.0,19.0,19.0,12.0,53.0,75.0,26.0,39.0,54.0,69.0,75.0,65.0,7.0,39.0,10.0,14.0,4.34
954366742,Internal Medicine,375,187,139977.0,32725.75,24473.87,23986.1,0,0.0,0.0,0.0,0.0,375,37.0,8.0,23.0,17.0,66.0,48.0,24.0,37.0,34.0,57.0,73.0,66.0,14.0,30.0,0.47,14.0,2.04
882249709,CRNA,10091,4048,2536983.0,824939.49,622533.35,559413.45,3487,18435.0,6810.62,5307.83,5307.83,6604,16.0,9.0,15.0,13.0,19.0,22.0,18.0,21.0,27.0,58.0,67.0,35.0,10.0,39.0,3.0,5.0,1.23
799200543,Physical Medicine and Rehabilitation,226,96,27835.0,16321.83,12476.72,12496.94,0,0.0,0.0,0.0,0.0,226,0.74,0.73,0.75,15.0,1.1,1.42,0.86,28.0,11.0,40.0,41.0,13.0,0.44,47.0,0.0,0.34,0.77
246035034,Physical Therapist,164,104,29230.0,8312.32,5514.7,6419.65,0,0.0,0.0,0.0,0.0,164,16.0,11.0,16.0,14.0,17.0,38.0,15.0,33.0,39.0,63.0,70.0,33.0,19.0,48.0,0.37,0.3,1.32
858303420,Speech Language Pathologist,267,183,354653.0,56069.46,43764.46,43997.64,0,0.0,0.0,0.0,0.0,267,22.0,14.0,15.0,14.0,37.0,40.0,22.0,38.0,36.0,69.0,75.0,49.0,10.0,40.0,10.0,11.0,1.85
865908045,Anesthesiology,921,160,113904.63,48292.69,40309.98,39500.91,142,20817.48,10509.26,10113.1,10113.1,779,7.0,12.0,13.0,3.38,11.0,28.0,12.0,26.0,31.0,59.0,54.0,23.0,2.77,30.0,8.0,1.29,1.35
376376407,Audiologist (billing independently),8040,2666,616390.0,192616.22,179287.39,177560.28,0,0.0,0.0,0.0,0.0,8040,5.0,5.0,13.0,7.0,6.0,14.0,8.0,29.0,30.0,55.0,61.0,13.0,11.0,38.0,3.0,2.0,0.94
203356581,Clinical Psychologist,401,109,102103.0,30076.27,21872.48,21953.8,0,0.0,0.0,0.0,0.0,401,11.0,10.0,18.0,11.0,19.0,30.0,17.0,39.0,43.0,49.0,67.0,30.0,14.0,37.0,0.52,0.43,1.42
357303191,Diagnostic Radiology,403,143,90884.0,36895.35,28008.06,27978.97,0,0.0,0.0,0.0,0.0,403,22.0,12.0,21.0,73.0,30.0,44.0,34.0,39.0,28.0,64.0,75.0,48.0,12.0,34.0,13.0,0.6,2.76
500465400,Diagnostic Radiology,243,202,40190.5,29055.65,19856.5,19644.19,0,0.0,0.0,0.0,0.0,243,7.0,1.61,10.0,11.0,7.0,17.0,10.0,14.0,21.0,50.0,63.0,19.0,8.0,28.0,0.87,0.77,0.86
585895227,Diagnostic Radiology,143,62,196900.0,42977.9,33368.57,33701.8,0,0.0,0.0,0.0,0.0,143,19.0,0.76,34.0,50.0,24.0,27.0,63.0,32.0,34.0,50.0,73.0,45.0,0.4,45.0,0.44,0.34,2.13
643217830,Preventive Medicine,1858,652,679261.0,225490.65,175294.71,179354.96,0,0.0,0.0,0.0,0.0,1858,27.0,15.0,39.0,20.0,40.0,46.0,55.0,36.0,35.0,64.0,75.0,52.0,11.0,45.0,6.0,11.0,2.04
384794926,Physician Assistant,41,13,2255.0,1213.66,809.91,776.08,0,0.0,0.0,0.0,0.0,41,0.0,0.07,0.08,0.06,0.0,0.15,0.0,0.15,0.15,0.27,0.32,0.17,0.05,0.2,0.0,0.0,0.9
826459677,Clinical Psychologist,1439,387,163285.0,84251.02,62628.0,58672.5,0,0.0,0.0,0.0,0.0,1439,9.0,7.0,5.0,13.0,8.0,14.0,4.0,13.0,16.0,42.0,48.0,22.0,12.0,34.0,1.42,4.0,0.88
770157340,Optometry,403,114,70578.0,31436.44,23517.13,25151.25,0,0.0,0.0,0.0,0.0,403,11.0,18.0,23.0,0.88,34.0,45.0,31.0,39.0,46.0,67.0,75.0,56.0,12.0,61.0,0.82,42.0,2.28
398884340,Licensed Clinical Social Worker,38,18,6759.04,3574.53,2312.93,2311.81,0,0.0,0.0,0.0,0.0,38,0.18,0.18,0.19,0.14,0.27,0.35,0.21,0.38,0.34,0.62,61.0,0.4,0.11,0.45,0.0,0.08,1.09
336602949,Physician Assistant,1585,126,140097.0,51069.71,42679.88,42705.2,153,12998.0,7030.2,6678.19,6678.19,1432,11.0,11.0,10.0,12.0,10.0,22.0,12.0,29.0,16.0,42.0,53.0,21.0,13.0,24.0,1.02,0.96,1.05
224233861,Maxillofacial Surgery,146,46,27845.0,12128.2,9815.41,9769.04,34,6626.0,4094.91,3982.08,3982.08,112,1.44,1.07,1.37,1.29,1.64,24.0,1.49,2.8,3.14,37.0,43.0,35.0,1.08,35.0,0.46,0.48,1.0
606676674,Nurse Practitioner,421,196,74988.9,43670.59,34121.87,39425.74,0,0.0,0.0,0.0,0.0,421,31.0,62.0,26.0,26.0,67.0,71.0,41.0,51.0,41.0,64.0,75.0,62.0,26.0,48.0,29.0,10.0,2.59
678429646,Chiropractic,636,176,135710.0,48486.49,38283.58,36302.81,84,16210.0,8420.41,8250.13,8250.13,552,6.0,6.0,10.0,8.0,13.0,15.0,15.0,35.0,25.0,34.0,51.0,22.0,2.58,36.0,1.12,1.22,1.18
760677998,Emergency Medicine,24,15,3768.0,2139.85,1577.24,1710.63,0,0.0,0.0,0.0,0.0,24,0.13,0.0,0.0,0.1,0.2,0.25,0.0,0.28,0.24,73.0,73.0,0.28,0.08,0.31,0.0,0.0,1.6
657637595,Nurse Practitioner,591,173,88765.18,49372.66,37364.32,36636.8,75,10720.18,8204.97,8040.6,8040.6,516,11.0,17.0,11.0,12.0,8.0,9.0,8.0,28.0,16.0,37.0,45.0,13.0,10.0,30.0,1.48,1.45,0.96
871967664,Pathology,922,520,448365.0,121586.56,94411.46,94131.1,0,0.0,0.0,0.0,0.0,922,13.0,8.0,14.0,13.0,15.0,31.0,13.0,28.0,26.0,56.0,65.0,31.0,11.0,42.0,5.0,6.0,1.43
810380567,General Surgery,251,139,12241.2,11475.9,9436.21,10286.47,92,4976.2,4833.38,4736.73,4736.73,159,2.13,1.67,8.0,9.0,9.0,19.0,11.0,17.0,22.0,57.0,55.0,22.0,1.55,29.0,0.77,0.76,0.95
869686506,Family Practice,222,198,95739.0,33129.59,25973.63,27074.91,0,0.0,0.0,0.0,0.0,222,17.0,17.0,41.0,12.0,34.0,46.0,39.0,56.0,41.0,68.0,75.0,47.0,10.0,39.0,13.0,13.0,2.06
973437690,Emergency Medicine,361,161,350956.75,84120.95,64369.44,61628.28,0,0.0,0.0,0.0,0.0,361,16.0,1.26,14.0,14.0,22.0,20.0,14.0,29.0,20.0,47.0,69.0,26.0,11.0,41.0,0.66,0.65,1.46
714798269,Nurse Practitioner,646,232,188157.0,58531.03,42986.03,43426.81,0,0.0,0.0,0.0,0.0,646,7.0,5.0,22.0,50.0,16.0,30.0,19.0,19.0,29.0,56.0,72.0,25.0,8.0,35.0,1.13,6.0,1.7
125067564,Cardiology,137,16,43121.0,11560.38,8948.01,8977.15,0,0.0,0.0,0.0,0.0,137,0.0,0.24,0.22,0.17,0.0,0.43,0.26,75.0,0.41,0.71,75.0,0.48,0.13,0.52,0.14,0.1,1.37
688826567,Neurology,3594,444,183786.0,148798.85,122605.7,121039.91,165,15761.0,11600.65,11367.06,11367.06,3429,13.0,5.0,7.0,14.0,13.0,19.0,9.0,17.0,22.0,48.0,62.0,26.0,5.0,29.0,3.0,4.0,1.05
286935909,Physical Medicine and Rehabilitation,35,23,5993.0,2325.31,1781.93,1744.32,0,0.0,0.0,0.0,0.0,35,0.13,0.11,0.13,0.1,0.18,0.24,0.14,0.25,0.24,0.44,75.0,0.28,0.08,0.31,0.06,0.06,2.26
989184250,Dermatology,807,243,153951.0,73757.64,55597.98,55032.88,0,0.0,0.0,0.0,0.0,807,11.0,7.0,9.0,11.0,17.0,41.0,10.0,21.0,21.0,45.0,63.0,27.0,13.0,41.0,1.43,1.18,2.37
485324215,Obstetrics/Gynecology,1675,328,1198745.0,125819.09,95807.72,97992.3,604,106950.0,50016.18,39084.32,39084.32,1071,10.0,6.0,16.0,11.0,8.0,14.0,8.0,24.0,19.0,52.0,63.0,22.0,9.0,75.0,4.0,0.0,0.97
434150971,Dermatology,505,93,71931.0,31117.4,24310.78,24356.23,0,0.0,0.0,0.0,0.0,505,0.89,30.0,31.0,0.68,18.0,30.0,28.0,75.0,34.0,54.0,73.0,28.0,0.52,39.0,75.0,0.42,1.61
895900315,Nurse Practitioner,5000,767,833581.52,290011.25,221186.8,220699.55,944,14436.84,6208.16,4960.76,4960.76,4056,26.0,21.0,22.0,11.0,51.0,75.0,29.0,35.0,57.0,74.0,75.0,60.0,10.0,41.0,8.0,9.0,4.06
219368464,Nurse Practitioner,782,208,244280.0,71039.82,54647.09,53307.82,71,5121.0,4151.75,4063.25,4063.25,711,16.0,10.0,18.0,19.0,28.0,36.0,21.0,38.0,28.0,52.0,75.0,34.0,11.0,43.0,1.16,1.12,1.78
897418347,Obstetrics/Gynecology,459,252,223981.0,74788.06,55891.92,54039.87,0,0.0,0.0,0.0,0.0,459,11.0,10.0,12.0,13.0,21.0,33.0,13.0,23.0,29.0,66.0,75.0,31.0,10.0,38.0,1.14,5.0,1.36
149927263,Orthopedic Surgery,654,149,24445.0,20999.03,13034.03,14002.22,0,0.0,0.0,0.0,0.0,654,9.0,1.42,9.0,1.02,11.0,19.0,11.0,23.0,29.0,54.0,63.0,26.0,8.0,31.0,0.79,0.63,1.01
947921630,Urology,561,516,123824.08,57850.55,43830.47,52309.66,0,0.0,0.0,0.0,0.0,561,10.0,16.0,28.0,9.0,19.0,28.0,20.0,47.0,31.0,46.0,65.0,22.0,7.0,37.0,14.0,5.0,1.46
513976894,Anesthesiology,404,175,69001.0,30647.69,21862.61,21790.62,0,0.0,0.0,0.0,0.0,404,14.0,9.0,10.0,65.0,18.0,28.0,11.0,19.0,35.0,52.0,69.0,35.0,9.0,35.0,0.74,0.64,1.61
656640922,Psychiatry,1701,257,295574.0,110463.67,83554.15,80009.26,0,0.0,0.0,0.0,0.0,1701,15.0,12.0,8.0,12.0,22.0,36.0,7.0,25.0,34.0,75.0,75.0,40.0,18.0,46.0,1.37,1.22,1.53
764374469,Clinical Psychologist,580,228,98498.0,58111.78,41154.1,40558.49,0,0.0,0.0,0.0,0.0,580,7.0,11.0,13.0,7.0,15.0,25.0,12.0,28.0,43.0,69.0,69.0,28.0,1.43,33.0,6.0,5.0,1.21
487801446,Physical Therapist,129,11,13960.0,12255.99,9475.93,9543.05,0,0.0,0.0,0.0,0.0,129,0.0,0.43,0.38,0.0,0.0,0.0,0.45,0.84,0.7,1.23,1.44,0.81,0.21,0.87,0.25,0.0,1.06
269755199,General Practice,495,65,79050.0,34895.62,24953.03,28911.4,0,0.0,0.0,0.0,0.0,495,1.45,1.86,1.55,0.92,2.34,18.0,1.83,75.0,22.0,40.0,52.0,17.0,0.8,26.0,18.0,0.72,1.17
934965763,Clinical Psychologist,99,11,20696.0,6855.93,5229.81,5126.4,0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.15,0.12,0.23,0.29,0.18,0.32,0.28,0.51,0.6,0.33,0.09,0.37,0.0,0.0,2.13
447354179,Mass Immunization Roster Biller,473,218,87170.0,34751.57,25058.96,24134.99,0,0.0,0.0,0.0,0.0,473,8.0,9.0,26.0,11.0,20.0,39.0,20.0,49.0,44.0,42.0,75.0,33.0,6.0,29.0,11.0,5.0,1.92
750404084,Dermatology,16629,834,10606714.03,2508227.69,1953689.97,1932914.72,9086,9010280.03,2149497.8,1674419.46,1674419.46,7543,21.0,9.0,21.0,13.0,40.0,63.0,26.0,30.0,36.0,57.0,75.0,46.0,15.0,41.0,4.0,9.0,2.65
854815799,Diagnostic Radiology,628,178,93111.0,45986.55,36127.31,36119.13,46,2543.0,1852.22,1814.68,1814.68,582,11.0,13.0,11.0,7.0,16.0,20.0,19.0,32.0,25.0,42.0,58.0,28.0,1.33,28.0,1.02,0.88,1.21
977680907,Psychiatry,1037,148,138770.79,60600.0,45189.14,43566.84,78,4325.0,2270.5,2204.11,2204.11,959,17.0,2.11,16.0,11.0,18.0,21.0,17.0,26.0,37.0,75.0,75.0,38.0,1.52,25.0,1.07,7.0,1.25
